,match_id,season,team1,team2,toss_winner,toss_decision,match_winner,winner_wickets,winner_runs,player_of_match,venue,outcome,method,eliminator,team1_win_percentage_against_team2,avg_1st_innings,avg_2nd_innings
123,901,2022,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,7.0,0.0,RA Tripathi,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,60.0,179.0,166.0
124,900,2022,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,Gujarat Titans,0.0,37.0,HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,80.0,160.0,148.0
125,899,2022,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,0.0,12.0,MA Agarwal,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,45.16,168.0,149.0
126,898,2022,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,0.0,23.0,S Dube,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,66.67,160.0,148.0
127,897,2022,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,field,Sunrisers Hyderabad,8.0,0.0,KS Williamson,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,33.33,160.0,148.0
128,896,2022,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,field,Rajasthan Royals,0.0,3.0,YS Chahal,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,33.33,169.0,159.0
129,895,2022,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Delhi Capitals,0.0,44.0,Kuldeep Yadav,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,30.0,179.0,166.0
130,894,2022,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7.0,0.0,Anuj Rawat,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,40.62,168.0,149.0
131,893,2022,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,8.0,0.0,Abhishek Sharma,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,26.32,160.0,148.0
132,892,2022,Gujarat Titans,Punjab Kings,Gujarat Titans,field,Gujarat Titans,6.0,0.0,Shubman Gill,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,66.67,179.0,166.0
133,891,2022,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,field,Lucknow Super Giants,6.0,0.0,Q de Kock,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,100.0,160.0,148.0
134,890,2022,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,5.0,0.0,PJ Cummins,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,28.12,168.0,149.0
135,889,2022,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,4.0,0.0,KD Karthik,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,51.72,169.0,159.0
136,888,2022,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,field,Lucknow Super Giants,0.0,12.0,Avesh Khan,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,0.0,160.0,148.0
137,887,2022,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,0.0,47.5,LS Livingstone,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,42.86,179.0,166.0
138,886,2022,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,Gujarat Titans,0.0,14.0,LH Ferguson,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,66.67,168.0,149.0
139,885,2022,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals,0.0,23.0,JC Buttler,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,44.44,160.0,148.0
140,884,2022,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,6.0,0.0,UT Yadav,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,65.62,169.0,159.0
141,883,2022,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,field,Lucknow Super Giants,6.0,0.0,E Lewis,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,33.33,179.0,166.0
142,882,2022,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,3.0,0.0,PWH de Silva,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,56.25,160.0,148.0
143,881,2022,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Rajasthan Royals,0.0,47.5,SV Samson,Maharashtra Cricket Association Stadium,Normal,Not D/L,NA,50.0,168.0,149.0
144,880,2022,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,field,Gujarat Titans,5.0,0.0,Mohammed Shami,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,100.0,169.0,159.0
145,879,2022,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Punjab Kings,5.0,0.0,OF Smith,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,54.84,160.0,148.0
146,878,2022,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,4.0,0.0,Kuldeep Yadav,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,63.64,179.0,166.0
147,877,2022,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,6.0,0.0,UT Yadav,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,35.71,169.0,159.0
148,876,2021,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Chennai Super Kings,0.0,27.0,F du Plessis,Dubai International Cricket Stadium,Normal,Not D/L,NA,35.71,164.0,149.0
149,875,2021,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,3.0,0.0,VR Iyer,Sharjah Cricket Stadium,Normal,Not D/L,NA,30.0,159.0,148.0
150,874,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Kolkata Knight Riders,4.0,0.0,SP Narine,Sharjah Cricket Stadium,Normal,Not D/L,NA,56.25,159.0,148.0
151,873,2021,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,4.0,0.0,RD Gaikwad,Dubai International Cricket Stadium,Normal,Not D/L,NA,63.64,164.0,149.0
152,872,2021,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,DJ Bravo,Sharjah Cricket Stadium,Normal,Not D/L,NA,66.67,159.0,148.0
153,871,2021,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,4.0,0.0,AR Patel,Sharjah Cricket Stadium,Normal,Not D/L,NA,63.64,159.0,148.0
154,870,2021,Punjab Kings,Rajasthan Royals,Punjab Kings,field,Rajasthan Royals,0.0,2.0,Kartik Tyagi,Dubai International Cricket Stadium,Normal,Not D/L,NA,38.46,164.0,149.0
155,869,2021,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,3.0,0.0,AR Patel,Dubai International Cricket Stadium,Normal,Not D/L,NA,63.64,164.0,149.0
156,868,2021,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,6.0,0.0,Shubman Gill,Dubai International Cricket Stadium,Normal,Not D/L,NA,60.0,164.0,149.0
157,867,2021,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,0.0,47.5,GJ Maxwell,Dubai International Cricket Stadium,Normal,Not D/L,NA,40.62,164.0,149.0
158,866,2021,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Punjab Kings,0.0,5.0,JO Holder,Sharjah Cricket Stadium,Normal,Not D/L,NA,66.67,159.0,148.0
159,865,2021,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,0.0,47.5,Shivam Mavi,Sharjah Cricket Stadium,Normal,Not D/L,NA,51.85,159.0,148.0
160,864,2021,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Delhi Capitals,8.0,0.0,A Nortje,Dubai International Cricket Stadium,Normal,Not D/L,NA,36.36,164.0,149.0
161,863,2021,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,0.0,20.0,RD Gaikwad,Dubai International Cricket Stadium,Normal,Not D/L,NA,44.44,164.0,149.0
162,862,2021,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7.0,0.0,YS Chahal,Dubai International Cricket Stadium,Normal,Not D/L,NA,51.72,164.0,149.0
163,861,2021,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings,5.0,0.0,KL Rahul,Dubai International Cricket Stadium,Normal,Not D/L,NA,65.62,164.0,149.0
164,860,2021,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7.0,0.0,KS Bharat,Dubai International Cricket Stadium,Normal,Not D/L,NA,44.44,164.0,149.0
165,859,2021,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,Sunrisers Hyderabad,7.0,0.0,JJ Roy,Dubai International Cricket Stadium,Normal,Not D/L,NA,50.0,164.0,149.0
166,858,2021,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,6.0,0.0,KA Pollard,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,45.16,159.0,150.0
167,857,2021,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,2.0,0.0,RA Jadeja,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,35.71,159.0,150.0
168,856,2021,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Delhi Capitals,0.0,33.0,SS Iyer,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,33.33,159.0,150.0
169,855,2021,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,7.0,0.0,SP Narine,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,28.12,159.0,150.0
170,854,2021,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0.0,4.0,KS Williamson,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,50.0,159.0,150.0
171,853,2021,Punjab Kings,Chennai Super Kings,Punjab Kings,field,Punjab Kings,6.0,0.0,KL Rahul,Dubai International Cricket Stadium,Normal,Not D/L,NA,42.86,164.0,149.0
172,852,2021,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,8.0,0.0,NM Coulter-Nile,Sharjah Cricket Stadium,Normal,Not D/L,NA,44.44,159.0,148.0
173,851,2021,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,3.0,0.0,SP Narine,Sharjah Cricket Stadium,Normal,Not D/L,NA,30.0,159.0,148.0
174,850,2021,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,JR Hazlewood,Sharjah Cricket Stadium,Normal,Not D/L,NA,26.32,159.0,148.0
175,849,2021,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0.0,6.0,GJ Maxwell,Sharjah Cricket Stadium,Normal,Not D/L,NA,54.84,159.0,148.0
176,848,2021,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,7.0,0.0,RD Gaikwad,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,53.57,159.0,150.0
177,847,2021,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,0.0,42.0,Ishan Kishan,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,42.86,159.0,150.0
178,846,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Kolkata Knight Riders,9.0,0.0,CV Varun,"Zayed Cricket Stadium, Abu Dhabi",Normal,Not D/L,NA,56.25,159.0,150.0
179,845,2021,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7.0,0.0,MA Agarwal,"Narendra Modi Stadium, Ahmedabad",Normal,Not D/L,NA,30.0,177.0,161.0
180,844,2021,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Rajasthan Royals,0.0,47.5,JC Buttler,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,50.0,175.0,161.0
181,843,2021,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,4.0,0.0,KA Pollard,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,44.44,175.0,161.0
182,842,2021,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,0.0,34.0,Harpreet Brar,"Narendra Modi Stadium, Ahmedabad",Normal,Not D/L,NA,54.84,177.0,161.0
183,841,2021,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7.0,0.0,PP Shaw,"Narendra Modi Stadium, Ahmedabad",Normal,Not D/L,NA,30.0,177.0,161.0
184,840,2021,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,7.0,0.0,Q de Kock,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,44.44,175.0,161.0
185,839,2021,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,7.0,0.0,RD Gaikwad,"Arun Jaitley Stadium, Delhi",Normal,Not D/L,NA,26.32,175.0,161.0
186,838,2021,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,0.0,1.0,AB de Villiers,"Narendra Modi Stadium, Ahmedabad",Normal,Not D/L,NA,44.44,177.0,161.0
187,837,2021,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,5.0,0.0,EJG Morgan,"Narendra Modi Stadium, Ahmedabad",Normal,Not D/L,NA,65.62,177.0,161.0
188,836,2021,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,NA,0.0,0.0,PP Shaw,"MA Chidambaram Stadium, Chepauk, Chennai",tie,Not D/L,Delhi Capitals,36.36,163.0,150.0
189,835,2021,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,0.0,47.5,RA Jadeja,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,66.67,169.0,159.0
190,834,2021,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,6.0,0.0,CH Morris,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,51.85,169.0,159.0
191,833,2021,Punjab Kings,Mumbai Indians,Punjab Kings,field,Punjab Kings,9.0,0.0,KL Rahul,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,45.16,163.0,150.0
192,832,2021,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,10.0,0.0,D Padikkal,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,51.72,169.0,159.0
193,831,2021,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Chennai Super Kings,0.0,18.0,F du Plessis,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,35.71,169.0,159.0
194,830,2021,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,bat,Sunrisers Hyderabad,9.0,0.0,JM Bairstow,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,66.67,163.0,150.0
195,829,2021,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,6.0,0.0,A Mishra,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,63.64,163.0,150.0
196,828,2021,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,0.0,45.0,MM Ali,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,53.57,169.0,159.0
197,827,2021,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,6.0,0.0,S Dhawan,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,30.0,169.0,159.0
198,826,2021,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0.0,38.0,AB de Villiers,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,56.25,163.0,150.0
199,825,2021,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,0.0,13.0,KA Pollard,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,42.86,163.0,150.0
200,824,2021,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,DL Chahar,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,42.86,169.0,159.0
201,823,2021,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Rajasthan Royals,3.0,0.0,JD Unadkat,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,33.33,169.0,159.0
202,822,2021,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,0.0,6.0,GJ Maxwell,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,50.0,163.0,150.0
203,821,2021,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,0.0,10.0,RD Chahar,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,28.12,163.0,150.0
204,820,2021,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,0.0,4.0,SV Samson,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,38.46,169.0,159.0
205,819,2021,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,0.0,10.0,N Rana,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,60.0,163.0,150.0
206,818,2021,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,7.0,0.0,S Dhawan,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,63.64,169.0,159.0
207,817,2021,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Royal Challengers Bangalore,2.0,0.0,HV Patel,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,40.62,163.0,150.0
208,816,2020,Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,Mumbai Indians,5.0,0.0,TA Boult,Dubai International Cricket Stadium,Normal,Not D/L,NA,63.64,164.0,149.0
209,815,2020,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,0.0,17.0,MP Stoinis,Sheikh Zayed Stadium,Normal,Not D/L,NA,36.36,159.0,146.0
210,814,2020,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,6.0,0.0,KS Williamson,Sheikh Zayed Stadium,Normal,Not D/L,NA,50.0,159.0,146.0
211,813,2020,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,0.0,47.5,JJ Bumrah,Dubai International Cricket Stadium,Normal,Not D/L,NA,63.64,164.0,149.0
212,812,2020,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,NA,0.0,0.0,AB de Villiers,Dubai International Cricket Stadium,tie,Not D/L,Royal Challengers Bangalore,40.62,164.0,149.0
213,811,2020,Punjab Kings,Delhi Capitals,Delhi Capitals,bat,Punjab Kings,5.0,0.0,S Dhawan,Dubai International Cricket Stadium,Normal,Not D/L,NA,30.0,164.0,149.0
214,810,2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,7.0,0.0,Shubman Gill,Sheikh Zayed Stadium,Normal,Not D/L,NA,60.0,159.0,146.0
215,809,2020,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Chennai Super Kings,8.0,0.0,RD Gaikwad,Dubai International Cricket Stadium,Normal,Not D/L,NA,66.67,164.0,149.0
216,808,2020,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,Delhi Capitals,0.0,13.0,A Nortje,Dubai International Cricket Stadium,Normal,Not D/L,NA,33.33,164.0,149.0
217,807,2020,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0.0,47.5,JM Bairstow,Dubai International Cricket Stadium,Normal,Not D/L,NA,66.67,164.0,149.0
218,806,2020,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,8.0,0.0,BA Stokes,Sheikh Zayed Stadium,Normal,Not D/L,NA,44.44,159.0,146.0
219,805,2020,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0.0,47.5,AB de Villiers,Sharjah Cricket Stadium,Normal,Not D/L,NA,56.25,159.0,148.0
220,804,2020,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Delhi Capitals,0.0,44.0,PP Shaw,Dubai International Cricket Stadium,Normal,Not D/L,NA,63.64,164.0,149.0
221,803,2020,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,0.0,34.0,TA Boult,Sharjah Cricket Stadium,Normal,Not D/L,NA,42.86,159.0,148.0
222,802,2020,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,7.0,0.0,BA Stokes,Sheikh Zayed Stadium,Normal,Not D/L,NA,38.46,159.0,146.0
223,801,2020,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,RD Gaikwad,Dubai International Cricket Stadium,Normal,Not D/L,NA,35.71,164.0,149.0
224,800,2020,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Mumbai Indians,9.0,0.0,Ishan Kishan,Dubai International Cricket Stadium,Normal,Not D/L,NA,63.64,164.0,149.0
225,799,2020,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,0.0,10.0,YS Chahal,Dubai International Cricket Stadium,Normal,Not D/L,NA,50.0,164.0,149.0
226,798,2020,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,7.0,0.0,JC Buttler,Sheikh Zayed Stadium,Normal,Not D/L,NA,53.57,159.0,146.0
227,797,2020,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,0.0,15.0,Rashid Khan,Sheikh Zayed Stadium,Normal,Not D/L,NA,36.36,159.0,146.0
228,796,2020,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Punjab Kings,8.0,0.0,KL Rahul,Sharjah Cricket Stadium,Normal,Not D/L,NA,54.84,159.0,148.0
229,795,2020,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,0.0,47.5,PJ Cummins,Dubai International Cricket Stadium,Normal,Not D/L,NA,51.85,164.0,149.0
230,794,2020,Mumbai Indians,Delhi Capitals,Delhi Capitals,bat,Mumbai Indians,5.0,0.0,Q de Kock,Sheikh Zayed Stadium,Normal,Not D/L,NA,63.64,159.0,146.0
231,793,2020,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,0.0,20.0,RA Jadeja,Dubai International Cricket Stadium,Normal,Not D/L,NA,26.32,164.0,149.0
232,792,2020,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,4.0,0.0,SV Samson,Sharjah Cricket Stadium,Normal,Not D/L,NA,38.46,159.0,148.0
233,791,2020,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,8.0,0.0,Q de Kock,Sheikh Zayed Stadium,Normal,Not D/L,NA,28.12,159.0,146.0
234,790,2020,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0.0,37.0,V Kohli,Dubai International Cricket Stadium,Normal,Not D/L,NA,66.67,164.0,149.0
235,789,2020,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,0.0,47.5,WP Saha,Dubai International Cricket Stadium,Normal,Not D/L,NA,36.36,164.0,149.0
236,788,2020,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,0.0,2.0,KD Karthik,Sheikh Zayed Stadium,Normal,Not D/L,NA,65.62,159.0,146.0
237,787,2020,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Royal Challengers Bangalore,7.0,0.0,AB de Villiers,Dubai International Cricket Stadium,Normal,Not D/L,NA,51.72,164.0,149.0
238,786,2020,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,10.0,0.0,TA Boult,Sharjah Cricket Stadium,Normal,Not D/L,NA,44.44,159.0,148.0
239,785,2020,Kolkata Knight Riders,Punjab Kings,Kings XI Punjab,field,Punjab Kings,8.0,0.0,CH Gayle,Sharjah Cricket Stadium,Normal,Not D/L,NA,65.62,159.0,148.0
240,784,2020,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Delhi Capitals,0.0,47.5,AR Patel,Dubai International Cricket Stadium,Normal,Not D/L,NA,44.44,164.0,149.0
241,783,2020,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,8.0,0.0,MK Pandey,Dubai International Cricket Stadium,Normal,Not D/L,NA,50.0,164.0,149.0
242,782,2020,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,NA,0.0,0.0,KL Rahul,Dubai International Cricket Stadium,tie,Not D/L,Punjab Kings,45.16,164.0,149.0
243,781,2020,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0.0,7.0,PK Garg,Dubai International Cricket Stadium,Normal,Not D/L,NA,26.32,164.0,149.0
244,780,2020,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Delhi Capitals,0.0,18.0,SS Iyer,Sharjah Cricket Stadium,Normal,Not D/L,NA,30.0,159.0,148.0
